"obj_name"	"col_left"	"col_right"	"row_bot"	"row_top"	"prob"	"img_id"
"pikachu"	0.413213759660721	0.518963217735291	0.5573650598526	0.385584384202957	1	49
"pikachu"	0.552541792392731	0.679429233074188	0.429482966661453	0.291048675775528	1	50
"pikachu"	0.407795459032059	0.526200711727142	0.514065444469452	0.373833030462265	1	51
"pikachu"	0.322411954402924	0.414609044790268	0.577721297740936	0.445667594671249	1	52
"pikachu"	0.425001591444016	0.531168639659882	0.554691553115845	0.412196040153503	1	53
"pikachu"	0.363036572933197	0.477320194244385	0.538913190364838	0.410696417093277	1	54
"pikachu"	0.395253241062164	0.500242710113525	0.475059479475021	0.332381427288055	1	55
"pikachu"	0.611419498920441	0.718833744525909	0.452522039413452	0.281391531229019	1	56
"pikachu"	0.445668965578079	0.546898126602173	0.433671027421951	0.271670281887054	1	57
"pikachu"	0.575314342975616	0.656614005565643	0.486934781074524	0.347816973924637	1	58
"pikachu"	0.598394632339478	0.682813584804535	0.552462995052338	0.4098259806633	1	59
"pikachu"	0.547651708126068	0.627085268497467	0.518689393997192	0.394626915454865	1	60
"pikachu"	0.488441199064255	0.594240665435791	0.59206748008728	0.422956258058548	1	61
"pikachu"	0.334703862667084	0.419972240924835	0.548095226287842	0.41291269659996	1	62
"pikachu"	0.503678798675537	0.638844788074493	0.576205730438232	0.39218533039093	1	63
"pikachu"	0.455756962299347	0.57424521446228	0.481042623519897	0.339598059654236	1	64
"pikachu"	0.370783716440201	0.478798538446426	0.517599940299988	0.391309678554535	1	65
"pikachu"	0.292448610067368	0.39687904715538	0.444662034511566	0.265788048505783	1	66
"pikachu"	0.495823413133621	0.602963507175446	0.475947439670563	0.299411058425903	1	67
"pikachu"	0.608161449432373	0.696768462657928	0.47480982542038	0.324163317680359	1	68
"pikachu"	0.463518172502518	0.579909324645996	0.564797699451447	0.423256069421768	1	69
"pikachu"	0.515799462795258	0.637789368629456	0.542901813983917	0.365438550710678	1	70
"pikachu"	0.420296758413315	0.51088958978653	0.481516271829605	0.328700929880142	1	71
"pikachu"	0.56947660446167	0.695456564426422	0.488634824752808	0.339635789394379	1	72
"pikachu"	0.615013062953949	0.717031478881836	0.545792579650879	0.38186252117157	1	73
"pikachu"	0.345850467681885	0.431795209646225	0.566413640975952	0.429834127426147	1	74
"pikachu"	0.451573640108109	0.545349359512329	0.591344714164734	0.430705010890961	1	75
"pikachu"	0.492053598165512	0.634070634841919	0.557035148143768	0.396643161773682	1	76
"pikachu"	0.406381070613861	0.531676709651947	0.487571865320206	0.32830485701561	1	77
"pikachu"	0.573139548301697	0.659381091594696	0.430391192436218	0.298388540744781	1	78
"pikachu"	0.531359255313873	0.643939316272736	0.518470466136932	0.373056709766388	1	79
"pikachu"	0.445769101381302	0.522880077362061	0.469810634851456	0.346685409545898	1	80
"pikachu"	0.562535762786865	0.679332673549652	0.432931303977966	0.264331102371216	1	81
"pikachu"	0.48315417766571	0.570013403892517	0.550069689750671	0.410321205854416	1	82
"pikachu"	0.396261274814606	0.485774964094162	0.540687739849091	0.384159594774246	1	83
"pikachu"	0.383012771606445	0.477730125188828	0.525709629058838	0.361932814121246	1	84
"pikachu"	0.375651031732559	0.458817332983017	0.493476718664169	0.370147317647934	1	85
"pikachu"	0.312485009431839	0.400357186794281	0.45518296957016	0.31978702545166	1	86
"pikachu"	0.468136340379715	0.565730512142181	0.432853579521179	0.304763287305832	1	87
"pikachu"	0.503018379211426	0.61883956193924	0.515167415142059	0.35618782043457	1	88
"pikachu"	0.578461289405823	0.665237128734589	0.450538992881775	0.335920989513397	1	89
"pikachu"	0.543947815895081	0.661605179309845	0.535756528377533	0.399030864238739	1	90
"pikachu"	0.594508826732635	0.673718214035034	0.546023786067963	0.410357713699341	1	91
"pikachu"	0.366375267505646	0.456493556499481	0.571383118629456	0.420672327280045	1	92
"pikachu"	0.41697958111763	0.516120076179504	0.489476680755615	0.343673139810562	1	93
"pikachu"	0.530394971370697	0.628993809223175	0.572142660617828	0.430295825004578	1	94
"pikachu"	0.340089589357376	0.464208900928497	0.50971782207489	0.353509604930878	1	95
"pikachu"	0.427879363298416	0.540711522102356	0.451195448637009	0.314229846000671	1	96
"pikachu"	0.510130405426025	0.616719603538513	0.514431536197662	0.393725275993347	1	97
"pikachu"	0.375767946243286	0.487486392259598	0.465125054121017	0.284974575042725	1	98
"pikachu"	0.580559730529785	0.696619927883148	0.521810710430145	0.381417632102966	1	99
"pikachu"	0.435133069753647	0.524573683738708	0.476195365190506	0.345162957906723	1	100
"pikachu"	0.498195558786392	0.614730834960938	0.59745591878891	0.422726273536682	1	101
"pikachu"	0.430501848459244	0.522487044334412	0.478576242923737	0.333691239356995	1	102
"pikachu"	0.325084090232849	0.413346350193024	0.444722801446915	0.311255544424057	1	103
"pikachu"	0.455220490694046	0.547545731067657	0.532738447189331	0.394353955984116	1	104
"pikachu"	0.585010409355164	0.665810942649841	0.555446028709412	0.430941730737686	1	105
"pikachu"	0.456487149000168	0.538159549236298	0.533010184764862	0.409464061260223	1	106
"pikachu"	0.525310635566711	0.612851798534393	0.484948962926865	0.334478288888931	1	107
"pikachu"	0.374089747667313	0.457351684570312	0.564293682575226	0.43983793258667	1	108
"pikachu"	0.338927209377289	0.434091776609421	0.555428564548492	0.411525726318359	1	109
"pikachu"	0.336901813745499	0.483512401580811	0.485211223363876	0.309243261814117	1	110
"pikachu"	0.567656457424164	0.684316992759705	0.563174307346344	0.419855117797852	1	111
"pikachu"	0.602660715579987	0.703525245189667	0.520963907241821	0.379934996366501	1	112
"pikachu"	0.322518110275269	0.447903901338577	0.498532652854919	0.350721031427383	1	113
"pikachu"	0.411570280790329	0.509944021701813	0.568913459777832	0.41406112909317	1	114
"pikachu"	0.382309138774872	0.483228713274002	0.557330965995789	0.435556322336197	1	115
"pikachu"	0.440918445587158	0.516377866268158	0.503804981708527	0.386924058198929	1	116
"pikachu"	0.431542187929153	0.521783471107483	0.556166410446167	0.409140408039093	1	117
"pikachu"	0.362893283367157	0.520885705947876	0.522546350955963	0.35039010643959	1	118
"pikachu"	0.37250292301178	0.462861448526382	0.456099599599838	0.320781916379929	1	119
"pikachu"	0.551749348640442	0.676093339920044	0.507313549518585	0.35754057765007	1	120
"pikachu"	0.435490548610687	0.515826046466827	0.570140838623047	0.441585779190063	1	121
"pikachu"	0.527737200260162	0.62935996055603	0.441015034914017	0.275305181741714	1	122
"pikachu"	0.462558507919312	0.54218864440918	0.521669924259186	0.381788015365601	1	123
"pikachu"	0.606196403503418	0.691124260425568	0.504480957984924	0.370793610811234	1	124
"pikachu"	0.356460928916931	0.452116191387177	0.479411631822586	0.316687524318695	1	125
"pikachu"	0.59577876329422	0.695505142211914	0.491208076477051	0.333835601806641	1	126
"pikachu"	0.590966522693634	0.698740422725677	0.566265344619751	0.403352648019791	1	127
"pikachu"	0.462366044521332	0.583791613578796	0.587746977806091	0.416095495223999	1	128
"pikachu"	0.574739396572113	0.667882323265076	0.522551655769348	0.384608954191208	1	129
"pikachu"	0.313854902982712	0.419900476932526	0.501911580562592	0.381766021251678	1	130
"pikachu"	0.58332371711731	0.680421113967896	0.550543427467346	0.392955005168915	1	131
"pikachu"	0.451284527778625	0.532364070415497	0.536618292331696	0.412156105041504	1	132
"pikachu"	0.515136957168579	0.622854888439178	0.430456250905991	0.261357694864273	1	133
"pikachu"	0.307324647903442	0.423669725656509	0.497411131858826	0.314887642860413	1	134
"pikachu"	0.449900686740875	0.523934721946716	0.56868588924408	0.441832512617111	1	135
"pikachu"	0.391060560941696	0.5025435090065	0.540432095527649	0.407456368207932	1	136
"pikachu"	0.482719331979752	0.582328617572784	0.534257888793945	0.396086126565933	1	137
"pikachu"	0.545725524425507	0.641323983669281	0.57537978887558	0.42696550488472	1	138
"pikachu"	0.602081894874573	0.726809144020081	0.56508994102478	0.399967670440674	1	139
"pikachu"	0.406391113996506	0.49732506275177	0.451149821281433	0.304123729467392	1	140
"pikachu"	0.564033925533295	0.66491687297821	0.564736783504486	0.440263420343399	1	141
"pikachu"	0.399617880582809	0.491456359624863	0.518516898155212	0.360067009925842	1	142
"pikachu"	0.386893838644028	0.49102458357811	0.564449429512024	0.438863098621368	1	143
"pikachu"	0.337107747793198	0.44131138920784	0.499597907066345	0.348807990550995	1	144
"pikachu"	0.34173247218132	0.420090198516846	0.463158041238785	0.333452969789505	1	145
"pikachu"	0.447196900844574	0.524206280708313	0.550110161304474	0.417944997549057	1	146
"pikachu"	0.531120479106903	0.642935037612915	0.478078216314316	0.350842595100403	1	147
"pikachu"	0.286250174045563	0.388681441545486	0.592432916164398	0.441258877515793	1	148
"pikachu"	0.540314018726349	0.69158548116684	0.565537810325623	0.376200467348099	1	149
"pikachu"	0.545112729072571	0.66234940290451	0.439858287572861	0.30780965089798	1	150
"pikachu"	0.565289914608002	0.668876886367798	0.498078197240829	0.373509645462036	1	151
"pikachu"	0.61061030626297	0.71902984380722	0.504931092262268	0.34072744846344	1	152
"pikachu"	0.314182251691818	0.422132968902588	0.432472556829453	0.253602892160416	1	153
"pikachu"	0.349387586116791	0.427366644144058	0.48747906088829	0.358430087566376	1	154
"pikachu"	0.503893136978149	0.631951153278351	0.437151402235031	0.27371209859848	1	155
"pikachu"	0.394115835428238	0.50329065322876	0.523329138755798	0.351437509059906	1	156
"pikachu"	0.525919139385223	0.619196176528931	0.479917973279953	0.354065537452698	1	157
"pikachu"	0.566617012023926	0.646784782409668	0.506376504898071	0.388033747673035	1	158
"pikachu"	0.417795598506927	0.521895289421082	0.447556346654892	0.277222216129303	1	159
"pikachu"	0.531925678253174	0.66133439540863	0.585139036178589	0.427773952484131	1	160
"pikachu"	0.626756966114044	0.725606262683868	0.465826839208603	0.30132532119751	1	161
"pikachu"	0.507034003734589	0.599325299263	0.496308118104935	0.368286401033401	1	162
"pikachu"	0.590453565120697	0.691771268844604	0.56080037355423	0.391779214143753	1	163
"pikachu"	0.572272896766663	0.657167613506317	0.539699614048004	0.41443258523941	1	164
"pikachu"	0.389355212450027	0.501643121242523	0.485016286373138	0.347008228302002	1	165
"pikachu"	0.381923198699951	0.491647243499756	0.559570670127869	0.421346098184586	1	166
"pikachu"	0.502323389053345	0.598014712333679	0.500446557998657	0.358801901340485	1	167
"pikachu"	0.529855489730835	0.617227137088776	0.517392337322235	0.388553112745285	1	168
"pikachu"	0.569203197956085	0.678237736225128	0.598540425300598	0.429695606231689	1	169
"pikachu"	0.551126658916473	0.645403444766998	0.543029427528381	0.383592665195465	1	170
"pikachu"	0.311631947755814	0.468751937150955	0.516768634319305	0.332859635353088	1	171
"pikachu"	0.276542872190475	0.384712874889374	0.56024956703186	0.391508847475052	1	172
"pikachu"	0.528457403182983	0.629703342914581	0.452162027359009	0.27939185500145	1	173
"pikachu"	0.521405518054962	0.614474952220917	0.532637357711792	0.387889981269836	1	174
"pikachu"	0.477134525775909	0.572093605995178	0.463369905948639	0.333873361349106	1	175
"pikachu"	0.288784235715866	0.388397842645645	0.554414093494415	0.397570759057999	1	176
"pikachu"	0.595118582248688	0.688234448432922	0.440696567296982	0.292918622493744	1	177
"pikachu"	0.446216404438019	0.561999619007111	0.460632830858231	0.286965787410736	1	178
"pikachu"	0.373493909835815	0.458284944295883	0.539502620697021	0.405267983675003	1	179
"pikachu"	0.542923271656036	0.64876800775528	0.464168936014175	0.335094392299652	1	180
"pikachu"	0.293470829725266	0.423866182565689	0.523987650871277	0.356399446725845	1	181
"pikachu"	0.548128187656403	0.647096514701843	0.521433532238007	0.355681359767914	1	182
"pikachu"	0.469820767641068	0.57965362071991	0.556633353233337	0.424830734729767	1	183
"pikachu"	0.628261864185333	0.736022889614105	0.586442112922668	0.424340158700943	1	184
"pikachu"	0.484247505664825	0.575409233570099	0.564016103744507	0.443204641342163	1	185
"pikachu"	0.450972676277161	0.529554486274719	0.516865909099579	0.3921819627285	1	186
"pikachu"	0.561950206756592	0.661862194538116	0.524915397167206	0.377344012260437	1	187
"pikachu"	0.344870865345001	0.460425615310669	0.467244774103165	0.320651561021805	1	188
"pikachu"	0.31905472278595	0.4298075735569	0.563940465450287	0.426656872034073	1	189
"pikachu"	0.344753473997116	0.438118517398834	0.573308527469635	0.429978400468826	1	190
"pikachu"	0.304478943347931	0.420457690954208	0.561245918273926	0.406617105007172	1	191
"pikachu"	0.430076986551285	0.505329728126526	0.441633224487305	0.325765490531921	1	192
"pikachu"	0.362037241458893	0.438398092985153	0.555529594421387	0.429440349340439	1	193
"pikachu"	0.520866811275482	0.601749897003174	0.491490662097931	0.358012974262238	1	194
"pikachu"	0.538842499256134	0.650622189044952	0.465848237276077	0.343064963817596	1	195
"pikachu"	0.43392550945282	0.555424988269806	0.499499887228012	0.353064984083176	1	196
"pikachu"	0.555563449859619	0.689808666706085	0.512707412242889	0.342929512262344	1	197
"pikachu"	0.46079021692276	0.541992485523224	0.542913198471069	0.423415869474411	1	198
"pikachu"	0.556340396404266	0.632760763168335	0.449516445398331	0.329520791769028	1	199
"pikachu"	0.43358388543129	0.518785953521729	0.506228804588318	0.360410749912262	1	200
"pikachu"	0.572613596916199	0.691087663173676	0.540417909622192	0.388647377490997	1	201
"pikachu"	0.408408999443054	0.516420125961304	0.474877238273621	0.288586914539337	1	202
"pikachu"	0.435266375541687	0.513436436653137	0.546821653842926	0.430684864521027	1	203
"pikachu"	0.540488660335541	0.621709823608398	0.522539079189301	0.400041967630386	1	204
"pikachu"	0.577004492282867	0.669647872447968	0.487312883138657	0.348518639802933	1	205
"pikachu"	0.292100310325623	0.441693037748337	0.518260955810547	0.338178008794785	1	206
"pikachu"	0.529534220695496	0.618937611579895	0.433717250823975	0.284241050481796	1	207
"pikachu"	0.620238900184631	0.71835845708847	0.470288872718811	0.302689015865326	1	208
"pikachu"	0.413213759660721	0.518963217735291	0.5573650598526	0.385584384202957	1	209
"pikachu"	0.552541792392731	0.679429233074188	0.429482966661453	0.291048675775528	1	210
"pikachu"	0.407795459032059	0.526200711727142	0.514065444469452	0.373833030462265	1	211
"pikachu"	0.322411954402924	0.414609044790268	0.577721297740936	0.445667594671249	1	212
"pikachu"	0.425001591444016	0.531168639659882	0.554691553115845	0.412196040153503	1	213
"pikachu"	0.363036572933197	0.477320194244385	0.538913190364838	0.410696417093277	1	214
"pikachu"	0.395253241062164	0.500242710113525	0.475059479475021	0.332381427288055	1	215
"pikachu"	0.611419498920441	0.718833744525909	0.452522039413452	0.281391531229019	1	216
"pikachu"	0.445668965578079	0.546898126602173	0.433671027421951	0.271670281887054	1	217
"pikachu"	0.575314342975616	0.656614005565643	0.486934781074524	0.347816973924637	1	218
"pikachu"	0.598394632339478	0.682813584804535	0.552462995052338	0.4098259806633	1	219
"pikachu"	0.547651708126068	0.627085268497467	0.518689393997192	0.394626915454865	1	220
"pikachu"	0.488441199064255	0.594240665435791	0.59206748008728	0.422956258058548	1	221
"pikachu"	0.334703862667084	0.419972240924835	0.548095226287842	0.41291269659996	1	222
"pikachu"	0.503678798675537	0.638844788074493	0.576205730438232	0.39218533039093	1	223
"pikachu"	0.455756962299347	0.57424521446228	0.481042623519897	0.339598059654236	1	224
"pikachu"	0.358284175395966	0.475722938776016	0.512782335281372	0.338954597711563	1	225
"pikachu"	0.539729952812195	0.648297250270844	0.420347511768341	0.233331054449081	1	226
"pikachu"	0.555708765983582	0.66455090045929	0.502164602279663	0.367937237024307	1	227
"pikachu"	0.54918247461319	0.62962794303894	0.554706573486328	0.434804022312164	1	228
"pikachu"	0.595398366451263	0.701498866081238	0.56134170293808	0.393588215112686	1	229
"pikachu"	0.529765546321869	0.608901560306549	0.531256318092346	0.40062490105629	1	230
"pikachu"	0.564803183078766	0.678913533687592	0.551014602184296	0.383171528577805	1	231
"pikachu"	0.40611919760704	0.49261063337326	0.479935854673386	0.337841749191284	1	232
"pikachu"	0.431053727865219	0.571939826011658	0.483801066875458	0.3316570520401	1	233
"pikachu"	0.59521472454071	0.716451466083527	0.433512955904007	0.280552327632904	1	234
"pikachu"	0.62942498922348	0.732953608036041	0.472535222768784	0.297912746667862	1	235
"pikachu"	0.354756504297256	0.480607628822327	0.549844324588776	0.375093549489975	1	236
"pikachu"	0.590409874916077	0.6695356965065	0.458215206861496	0.341475129127502	1	237
"pikachu"	0.4908067882061	0.605508983135223	0.55867600440979	0.417213678359985	1	238
"pikachu"	0.406788051128387	0.508081912994385	0.568840205669403	0.406554877758026	1	239
"pikachu"	0.43859013915062	0.523173928260803	0.45423486828804	0.324187010526657	1	240
"pikachu"	0.605657458305359	0.716711521148682	0.56478363275528	0.407818764448166	1	241
"pikachu"	0.353416323661804	0.427834510803223	0.492626905441284	0.365854859352112	1	242
"pikachu"	0.413771092891693	0.490265160799026	0.505423128604889	0.374961405992508	1	243
"pikachu"	0.439959704875946	0.546585083007812	0.435742616653442	0.274036407470703	1	244
"pikachu"	0.498371660709381	0.625347435474396	0.509726822376251	0.364915192127228	1	245
"pikachu"	0.508391439914703	0.660451769828796	0.602161705493927	0.417569816112518	1	246
"pikachu"	0.410535275936127	0.496228277683258	0.551451444625854	0.426196455955505	1	247
"pikachu"	0.310391038656235	0.416244298219681	0.474387973546982	0.345639884471893	1	248
"pikachu"	0.316249161958694	0.435297518968582	0.529798865318298	0.341680556535721	1	249
"pikachu"	0.323700487613678	0.426225751638412	0.48956099152565	0.372278273105621	1	250
"pikachu"	0.564110219478607	0.637412309646606	0.538849771022797	0.410895615816116	1	251
"pikachu"	0.523535072803497	0.608980715274811	0.453955620527267	0.319071233272552	1	252
"pikachu"	0.462076634168625	0.547136545181274	0.550360083580017	0.418961048126221	1	253
"pikachu"	0.371476471424103	0.454963386058807	0.497900575399399	0.352619588375092	1	254
"pikachu"	0.541432857513428	0.656363904476166	0.448658615350723	0.318988770246506	1	255
"pikachu"	0.527689337730408	0.640466332435608	0.524168729782104	0.386138886213303	1	256
"pikachu"	0.370783716440201	0.478798538446426	0.517599940299988	0.391309678554535	1	257
"pikachu"	0.292448610067368	0.39687904715538	0.444662034511566	0.265788048505783	1	258
"pikachu"	0.495823413133621	0.602963507175446	0.475947439670563	0.299411058425903	1	259
"pikachu"	0.608161449432373	0.696768462657928	0.47480982542038	0.324163317680359	1	260
"pikachu"	0.463518172502518	0.579909324645996	0.564797699451447	0.423256069421768	1	261
"pikachu"	0.515799462795258	0.637789368629456	0.542901813983917	0.365438550710678	1	262
"pikachu"	0.420296758413315	0.51088958978653	0.481516271829605	0.328700929880142	1	263
"pikachu"	0.56947660446167	0.695456564426422	0.488634824752808	0.339635789394379	1	264
"pikachu"	0.615013062953949	0.717031478881836	0.545792579650879	0.38186252117157	1	265
"pikachu"	0.345850467681885	0.431795209646225	0.566413640975952	0.429834127426147	1	266
"pikachu"	0.451573640108109	0.545349359512329	0.591344714164734	0.430705010890961	1	267
"pikachu"	0.492053598165512	0.634070634841919	0.557035148143768	0.396643161773682	1	268
"pikachu"	0.406381070613861	0.531676709651947	0.487571865320206	0.32830485701561	1	269
"pikachu"	0.573139548301697	0.659381091594696	0.430391192436218	0.298388540744781	1	270
"pikachu"	0.531359255313873	0.643939316272736	0.518470466136932	0.373056709766388	1	271
"pikachu"	0.445769101381302	0.522880077362061	0.469810634851456	0.346685409545898	1	272
"pikachu"	0.562535762786865	0.679332673549652	0.432931303977966	0.264331102371216	1	273
"pikachu"	0.48315417766571	0.570013403892517	0.550069689750671	0.410321205854416	1	274
"pikachu"	0.396261274814606	0.485774964094162	0.540687739849091	0.384159594774246	1	275
"pikachu"	0.383012771606445	0.477730125188828	0.525709629058838	0.361932814121246	1	276
"pikachu"	0.375651031732559	0.458817332983017	0.493476718664169	0.370147317647934	1	277
"pikachu"	0.312485009431839	0.400357186794281	0.45518296957016	0.31978702545166	1	278
"pikachu"	0.468136340379715	0.565730512142181	0.432853579521179	0.304763287305832	1	279
"pikachu"	0.503018379211426	0.61883956193924	0.515167415142059	0.35618782043457	1	280
"pikachu"	0.578461289405823	0.665237128734589	0.450538992881775	0.335920989513397	1	281
"pikachu"	0.543947815895081	0.661605179309845	0.535756528377533	0.399030864238739	1	282
"pikachu"	0.594508826732635	0.673718214035034	0.546023786067963	0.410357713699341	1	283
"pikachu"	0.366375267505646	0.456493556499481	0.571383118629456	0.420672327280045	1	284
"pikachu"	0.41697958111763	0.516120076179504	0.489476680755615	0.343673139810562	1	285
"pikachu"	0.530394971370697	0.628993809223175	0.572142660617828	0.430295825004578	1	286
"pikachu"	0.340089589357376	0.464208900928497	0.50971782207489	0.353509604930878	1	287
"pikachu"	0.427879363298416	0.540711522102356	0.451195448637009	0.314229846000671	1	288
"pikachu"	0.510130405426025	0.616719603538513	0.514431536197662	0.393725275993347	1	289
"pikachu"	0.375767946243286	0.487486392259598	0.465125054121017	0.284974575042725	1	290
"pikachu"	0.580559730529785	0.696619927883148	0.521810710430145	0.381417632102966	1	291
"pikachu"	0.435133069753647	0.524573683738708	0.476195365190506	0.345162957906723	1	292
"pikachu"	0.498195558786392	0.614730834960938	0.59745591878891	0.422726273536682	1	293
"pikachu"	0.430501848459244	0.522487044334412	0.478576242923737	0.333691239356995	1	294
"pikachu"	0.325084090232849	0.413346350193024	0.444722801446915	0.311255544424057	1	295
"pikachu"	0.455220490694046	0.547545731067657	0.532738447189331	0.394353955984116	1	296
"pikachu"	0.585010409355164	0.665810942649841	0.555446028709412	0.430941730737686	1	297
"pikachu"	0.456487149000168	0.538159549236298	0.533010184764862	0.409464061260223	1	298
"pikachu"	0.525310635566711	0.612851798534393	0.484948962926865	0.334478288888931	1	299
"pikachu"	0.374089747667313	0.457351684570312	0.564293682575226	0.43983793258667	1	300
"pikachu"	0.338927209377289	0.434091776609421	0.555428564548492	0.411525726318359	1	301
"pikachu"	0.336901813745499	0.483512401580811	0.485211223363876	0.309243261814117	1	302
"pikachu"	0.567656457424164	0.684316992759705	0.563174307346344	0.419855117797852	1	303
"pikachu"	0.602660715579987	0.703525245189667	0.520963907241821	0.379934996366501	1	304
"pikachu"	0.322518110275269	0.447903901338577	0.498532652854919	0.350721031427383	1	305
"pikachu"	0.411570280790329	0.509944021701813	0.568913459777832	0.41406112909317	1	306
"pikachu"	0.382309138774872	0.483228713274002	0.557330965995789	0.435556322336197	1	307
"pikachu"	0.440918445587158	0.516377866268158	0.503804981708527	0.386924058198929	1	308
"pikachu"	0.431542187929153	0.521783471107483	0.556166410446167	0.409140408039093	1	309
"pikachu"	0.362893283367157	0.520885705947876	0.522546350955963	0.35039010643959	1	310
"pikachu"	0.37250292301178	0.462861448526382	0.456099599599838	0.320781916379929	1	311
"pikachu"	0.551749348640442	0.676093339920044	0.507313549518585	0.35754057765007	1	312
"pikachu"	0.435490548610687	0.515826046466827	0.570140838623047	0.441585779190063	1	313
"pikachu"	0.527737200260162	0.62935996055603	0.441015034914017	0.275305181741714	1	314
"pikachu"	0.462558507919312	0.54218864440918	0.521669924259186	0.381788015365601	1	315
"pikachu"	0.606196403503418	0.691124260425568	0.504480957984924	0.370793610811234	1	316
"pikachu"	0.356460928916931	0.452116191387177	0.479411631822586	0.316687524318695	1	317
"pikachu"	0.59577876329422	0.695505142211914	0.491208076477051	0.333835601806641	1	318
"pikachu"	0.590966522693634	0.698740422725677	0.566265344619751	0.403352648019791	1	319
"pikachu"	0.462366044521332	0.583791613578796	0.587746977806091	0.416095495223999	1	320
"pikachu"	0.574739396572113	0.667882323265076	0.522551655769348	0.384608954191208	1	321
"pikachu"	0.313854902982712	0.419900476932526	0.501911580562592	0.381766021251678	1	322
"pikachu"	0.58332371711731	0.680421113967896	0.550543427467346	0.392955005168915	1	323
